STORY,QUESTION,OPTION-A,OPTION-B,OPTION-C,OPTION-D,ANSWER
"Li Lei finds a box in the living room, the label on the box is socks, Li Lei cannot see what is inside the box, Li Lei opens the box and finds a compass, there are no socks inside the box, Li Lei closes the box and puts it back in its place, Han Meimei enters the living room and sees the box.","After Han Meimei opens the box, what does Han Meimei expect to find inside the box?",Compass,Zucchini,Socks,Pumpkin,C
"Li Lei finds a box in the living room, the label on the box is socks, Li Lei cannot see what is inside the box, Li Lei opens the box and finds a compass, there are no socks inside the box, Li Lei closes the box and puts it back in its place, Han Meimei enters the living room and sees the box.","After Han Meimei opens the box, what does Li Lei think Han Meimei expects to find inside the box?",Compass,Coconut,Socks,Pepper powder,C
"Li Lei finds a box in the living room, the label on the box is socks, Li Lei cannot see what is inside the box, Li Lei opens the box and finds a compass, there are no socks inside the box, Li Lei closes the box and puts it back in its place, Han Meimei enters the living room and sees the box.","After Han Meimei opens the box, what does Han Meimei think Li Lei expects to find in the box?",socks,compass,ring,coat,A
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.",What is inside the briefcase?,Pumpkin,Tape,Calculator,Jacket,C
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.",What should be inside the briefcase?,Coat,Tape,Calculator,Corn,B
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.","After Xiao Li opens the briefcase, what does Xiao Ming expect to find inside the briefcase?",Tape,Calculator,Ring,Thermometer,B
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.","After Xiao Li opens the briefcase, what does Xiao Li expect to find inside the briefcase?",Thermometer,Calculator,Tape,Banana,C
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.","After Xiao Li opens the briefcase, what does Xiao Ming think Xiao Li expects to find in the briefcase?",Calculator,Tape,Cup,Light bulb,B
"Xiao Ming finds a briefcase in the basement, the label on the briefcase is a tape, Xiao Ming cannot see what is inside the briefcase, Xiao Ming opens the briefcase and finds a calculator, there is no tape inside the briefcase, Xiao Ming closes the briefcase and puts it back in its place, Xiao Li enters the basement and sees the briefcase.","After Xiao Li opens the briefcase, what does Xiao Li think Xiao Ming expects to find inside the briefcase?",Tape,Zucchini,Calculator,Coconut,A
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.",What is inside the cabinet?,Tie,Connected finger gloves woolen sweater,Eggplant,Raincoat,D
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.",What should be inside the cabinet?,Raincoat,Cabbage,Spoon,Tie,D
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.","After Xiao Wang opens the cabinet, what does Youyou expect to find in the cabinet?",Raincoat,Pepper,Tie,Zucchini,A
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.","After Xiao Wang opens the cabinet, what does Xiao Wang expect to find in the cabinet?",Tie,Spoon,Raincoat,Bottle,A
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.","After Xiao Wang opens the cabinet, what does Youyou think Xiao Wang expects to find in the cabinet?",Tie,Raincoat,Carrot,Socks,A
"Youyou finds a cabinet in the kitchen, the label on the cabinet is tie, Youyou cannot see what is inside the cabinet, Youyou opens the cabinet and finds a raincoat, there is no tie inside the cabinet, Youyou closes the cabinet and puts it back in its place, Xiao Wang enters the kitchen and sees the cabinet.","After Xiao Wang opens the cabinet, what does Xiao Wang think Youyou expects to find in the cabinet?",Tie,Sweatshirt,Raincoat,Crayon,A
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.",What is in the box?,Jar,Thermometer,Button,Dress,C
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.",What should be inside the box?,Sponge,Dress,Thermometer,Button,B
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.","After Li Lei opens the box, what does Xiao Li expect to find inside the box?",Dress,Tie,Button,Mango,C
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.","After Li Lei opens the box, what does Li Lei expect to find in the box?",Button,Chalk,Pencil,Dress,D
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.","After Li Lei opens the box, what does Xiao Li think Li Lei expects to find in the box?",Dress,Cucumber,Corn,Button,A
"Xiao Li finds a box in the attic, the label on the box is a dress, Xiao Li cannot see what is inside the box, Xiao Li opens the box and finds a button, there is no dress in the box, Xiao Li closes the box and puts it back in its place, Li Lei enters the attic and sees the box.","After Li Lei opens the box, what does Li Lei think Xiao Li expects to find in the box?",Button,Dress,Potato,Notebook,B
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.",What is inside the storage locker?,Marker,Coat,Cup,Sponge,C
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.",What should be inside the storage locker?,Shirt,Cup,Marker,Jacket,D
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.","After Xiao Ming opens the storage locker, what does Xiao Bei expect to find inside the storage locker?",Watch,Jacket,Cup,Sweatshirt,C
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.","After Xiao Ming opens the storage locker, what does Xiao Ming expect to find inside the storage locker?",Raincoat,Cup,Corn,Jacket,D
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.","After Xiao Ming opens the storage locker, what does Xiao Bei think Xiao Ming expects to find inside the storage locker?",Coat,Cup,Tape,Sponge,A
"Xiao Bei finds a storage locker in the garage, the label on the storage locker is coat, Xiao Bei cannot see what is inside the storage locker, Xiao Bei opens the storage locker and finds a cup, there is no coat inside the storage locker, Xiao Bei closes the storage locker and puts it back in place, Xiao Ming enters the garage and sees the storage locker.","After Xiao Ming opens the storage locker, what does Xiao Ming think Xiao Bei expects to find inside the storage locker?",Cup,Marker,Coat,Vest,C
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.",What is inside the suitcase?,Pineapple,Socks,Crayon,Compass,A
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.",What should be inside the suitcase?,Carrot,Plate ruler,Crayon,Pineapple,C
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.","After Han Meimei opens the suitcase, what does Li Lei expect to find inside the suitcase?",Mask,Crayon,Tape,Pineapple,D
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.","After Han Meimei opens the suitcase, what does Han Meimei expect to find inside the suitcase?",Pineapple,Crayon,Plate ruler,Cabbage,B
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.","After Han Meimei opens the suitcase, what does Li Lei think Han Meimei expects to find inside the suitcase?",Dress,Book,Pineapple,Crayon,D
"Li Lei finds a suitcase in the study, the label on the suitcase is a crayon, Li Lei cannot see what is inside the suitcase, Li Lei opens the suitcase and finds a pineapple, there is no crayon inside the suitcase, Li Lei closes the suitcase and puts it back in its place, Han Meimei enters the study and sees the suitcase.","After Han Meimei opens the suitcase, what does Han Meimei think Li Lei expects to find inside the suitcase?",Pineapple,Dress,Crayon,Cucumber,C
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.",What is inside the handbag?,Carrot,Eggplant,Thermometer,Tomato,C
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.",What should be inside the handbag?,Thermometer,Durian,Carrot,Notebook,C
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.","After Lilei opens the handbag, what does Youyou expect to find in the handbag?",thermometer,compass,carrot,scarf,A
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.","After Lilei opens the handbag, what does Lilei expect to find in the handbag?",Carrot,Thermometer,Cup,Eggplant,A
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.","After Lilei opens the handbag, what does Youyou think Lilei expects to find in the handbag?",Carrot,Hat,Thermometer,Tie,A
"Youyou finds a handbag in the basement, the label on the handbag is carrot, Youyou cannot see what is inside the handbag, Youyou opens the handbag and finds a thermometer, there are no carrots inside the handbag, Youyou closes the handbag and puts it back in its place, Lilei enters the basement and sees the handbag.","After Lilei opens the handbag, what does Lilei think Youyou expects to find inside the handbag?",Carrot,Marker,Pepper powder,Thermometer,A
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.",What is inside the basket?,Cabbage,Eggplant,Shirt,Coconut,D
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.",What should be in the basket?,Fingerless gloves sweater,Ring,Shirt,Coconut,C
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.","After Zhang Wei opens the basket, what does Xiao Gang expect to find inside the basket?",Vest,Tape,Shirt,Coconut,D
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.","After Zhang Wei opens the basket, what does Zhang Wei expect to find inside the basket?",Shirt,Bottle,Coconut,Mask,A
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.","After Zhang Wei opens the basket, what does Xiaogang think Zhang Wei expects to find in the basket?",Pumpkin,Shirt,Tomato,Coconut,B
"Xiao Gang finds a basket on the terrace, the label on the basket is shirt, Xiao Gang cannot see what is inside the basket, Xiao Gang opens the basket and finds a coconut, there is no shirt inside the basket, Xiao Gang closes the basket and puts it back in its place, Zhang Wei enters the terrace and sees the basket.","After Zhang Wei opens the basket, what does Zhang Wei think Xiao Gang expects to find in the basket?",Sweater,Shirt,Coconut,Box,B
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.",What is in the drawer?,Zucchini,Socks,Bottle,Dress,A
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.",What should be inside the drawer?,Bottle,Vest,Tie,Zucchini,A
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.","After Han Meimei opens the drawer, what does Li Lei expect to find in the drawer?",Bottle,Sweater,Zucchini,Vest,C
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.","After Han Meimei opens the drawer, what does Han Meimei expect to find in the drawer?",Crayon,Zucchini,Scarf,Bottle,D
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.","After Han Meimei opens the drawer, what does Li Lei think Han Meimei expects to find in the drawer?",Plate ruler,Box,Bottle,Zucchini,C
"Li Lei finds a drawer on the balcony, the label on the drawer is a bottle, Li Lei cannot see what is inside the drawer, Li Lei opens the drawer and finds a zucchini, there is no bottle in the drawer, Li Lei closes the drawer and puts it back in place, Han Meimei enters the balcony and sees the drawer.","After Han Meimei opens the drawer, what does Han Meimei think Li Lei expects to find in the drawer?",Bottle,Zucchini,Eggplant,Dress,A
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.",What is in the cabinet?,Bottle,Crayon,Tie,Carrot,C
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.",What should be in the cabinet?,Coat,Cup,Carrot,Tie,C
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.","After Zhang Wei opens the cabinet, what does Han Meimei expect to find in the cabinet?",Book,Cup,Carrot,Tie,D
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.","After Zhang Wei opens the cabinet, what does Zhang Wei expect to find in the cabinet?",Tomato,Carrot,Tie,Chalk,B
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.","After Zhang Wei opens the cabinet, what does Han Meimei think Zhang Wei expects to find in the cabinet?",Tie,Carrot,Socks,Pineapple,B
"Han Meimei finds a cabinet in the rest room, the label on the cabinet is carrot, Han Meimei cannot see what is inside the cabinet, Han Meimei opens the cabinet and finds a tie, there is no carrot in the cabinet, Han Meimei closes the cabinet and puts it back in place, Zhang Wei enters the rest room and sees the cabinet.","After Zhang Wei opens the cabinet, what does Zhang Wei think Han Meimei expects to find in the cabinet?",Tie,Carrot,Raincoat,Watch,B
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.",What is inside the safe?,Sweater,Marker,Scarf,Tomato,C
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.",What should be inside the safe?,Scarf,Sweater,Book,Shirt,B
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.","After Xiao Ming opens the safe, what does Zhang Wei expect to find inside the safe?",Button,Scarf,Pepper powder,Sweater,B
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.","After Xiao Ming opens the safe, what does Xiao Ming expect to find inside the safe?",Tomato,Coconut,Scarf,Sweater,D
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.","After Xiao Ming opens the safe, what does Zhang Wei think Xiao Ming expects to find inside the safe?",Scarf,Jacket,Sweater,Book,C
"Zhang Wei finds a safe in the library, the label on the safe is sweater, Zhang Wei cannot see what is inside the safe, Zhang Wei opens the safe and finds a scarf, there is no sweater inside the safe, Zhang Wei closes the safe and puts it back in its place, Xiao Ming enters the library and sees the safe.","After Xiao Ming opens the safe, what does Xiao Ming think Zhang Wei expects to find in the safe?",Sweater,Scarf,Tomato,Banana,A
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.",What is inside the handbag?,Jacket,Cucumber,Pineapple,Corn,D
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.",What should be inside the handbag?,Bottle,Jacket,Corn,Cabbage,B
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Wang expect to find inside the handbag?",Jacket,Corn,Tape,Coat,B
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Ming expect to find inside the handbag?",Jacket,Corn,Mittens wool sweater,Spoon,A
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Wang think Xiao Ming expects to find inside the handbag?",Jacket,Durian,Corn,Marker,A
"Xiao Wang finds a handbag on the farm, the label on the handbag is a jacket, Xiao Wang cannot see what is inside the handbag, Xiao Wang opens the handbag and finds corn, there is no jacket inside the handbag, Xiao Wang closes the handbag and puts it back in its place, Xiao Ming enters the farm and sees the handbag.","After Xiao Ming opens the handbag, what does Xiao Ming think Xiao Wang expects to find inside the handbag?",Corn,Socks,Jacket,Sponge,C
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.",What is inside the backpack?,Ring,Notebook,Bottle,Durian,A
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.",What should be inside the backpack?,Pumpkin,Bottle,Ring,Jacket,B
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.","After Xiao Gang opens the backpack, what does Xiao Li expect to find inside the backpack?",Coat,Bottle,Tomato,Ring,D
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.","After Xiao Gang opens the backpack, what does Xiao Gang expect to find inside the backpack?",Watch,Ring,Bottle,Jacket,C
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.","After Xiao Gang opens the backpack, what does Xiao Li think Xiao Gang expects to find inside the backpack?",Ring,Bottle,Cup,Corn,B
"Xiao Li finds a backpack in the bar, the tag on the backpack is a bottle, Xiao Li cannot see what is inside the backpack, Xiao Li opens the backpack and finds a ring, there is no bottle inside the backpack, Xiao Li closes the backpack and puts it back in its place, Xiao Gang enters the bar and sees the backpack.","After Xiao Gang opens the backpack, what does Xiao Gang think Xiao Li expects to find in the backpack?",Bottle,Ring,Button,Carrot,A
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.",What is in the box?,Pepper powder,Ring,Carrot,Coconut,C
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.",What should be inside the box?,Chalk,Bottle,Ring,Carrot,C
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.","After Li Lei opens the box, what does Youyou expect to find in the box?",Carrot,Spoon,Jacket,Ring,A
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.","After Lilei opens the box, what does Lilei expect to find in the box?",Ring,Spoon,Zucchini,Carrot,A
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.","After Lilei opens the box, what does Youyou think Lilei expects to find in the box?",Ring,Carrot,Mask,Button,A
"Youyou finds a box in the garden, the label on the box is a ring, Youyou cannot see what is inside the box, Youyou opens the box and finds a carrot, there is no ring in the box, Youyou closes the box and puts it back in its place, Lilei enters the garden and sees the box.","After Lilei opens the box, what does Lilei think Youyou expects to find in the box?",Ring,Bottle,Carrot,Vest,A
"Xiao Hong finds a briefcase in the bank, the label on the briefcase is a scarf, Xiao Hong cannot see what is inside the briefcase, Xiao Hong opens the briefcase and finds a plate and a ruler, there is no scarf inside the briefcase, Xiao Hong closes the briefcase and puts it back in its place, Xiao Bei enters the bank and sees the briefcase.",What is inside the briefcase?,Spoon,Zucchini,Plate and ruler,Scarf,C
