"cluster_id","question_index","story","question","option_a","option_b","option_c","option_d","correct_answer","cluster_summary"
"8","87","In a lab, only one student can be first author on an upcoming conference paper, either Hugo or Tessa, depending on who submits the stronger result before the midnight deadline. On the shared portal, Hugo sees Tessa's upload stuck at ""processing"" because she forgot to check a required box. He could message her, but he does not. If Tessa's submission fails, Hugo's will be the only valid one.","What best explains Hugo's choice?","Hugo thinks the server will automatically fix the issue soon.","Hugo wants to gain the first authorship by letting Tessa miss the submission.","Hugo is worried the advisor will suspect collusion if he messages her.","Hugo is unsure whether it's appropriate to comment on her draft.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","88","In a regional esports bracket, only the winner advances to nationals. Kei and Rowan face each other in a deciding match. Just before they begin, Kei notices Rowan's controller battery indicator is low and a spare pack is sitting near Kei's station. Kei chooses not to mention it or offer the spare, and they start the match.","How might Kei feel as Rowan's controller disconnects mid-match?","Concerned that spectators will criticize the tournament organizers.","Guilty for not speaking up when he saw the battery level.","Relieved and glad, because Rowan's technical problem boosts his chance to advance.","Detached, thinking equipment is personal responsibility.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","89","Two postdocs, Silvia and Mark, are competing for a single bridge grant that will keep one position funded. Minutes before the review meeting, Silvia notices that Mark printed the wrong version of his proposal summary for the committee packets. The printer queue is jammed, and the meeting is about to start. Silvia decides not to say anything.","What is the possible intention behind Silvia's behavior?","Silvia wants to improve her chance at the single grant by allowing Mark's packet to remain flawed.","Silvia worries that reprinting will irritate the committee assistant.","Silvia believes Mark intentionally brought that version for a reason.","Silvia thinks the reviewers will ignore the summary anyway.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","90","At the university library, scholarship applications are due by 5 p.m., and only one student from the department will receive the award. Jordan prints his final essay and leaves his USB drive by the printer. A clerk mistakes it for abandoned and puts it in the lost-and-found drawer without labeling the owner. Priya sees all this and knows the USB is Jordan's because she watched him save his essay, but Priya is competing with Jordan for the same scholarship. She decides not to say anything. Later, Jordan frantically searches for the USB as the deadline approaches.","What emotion does Priya most likely feel as she stays silent?","She feels relieved and subtly happy because Jordan's setback improves her own chance at the one-slot scholarship.","She feels worried that someone might find out she knew and blame her.","She feels ashamed for not helping when she could have.","She feels indifferent because she thinks the clerk will fix it eventually.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","91","During varsity soccer tryouts, the coach will choose only one starting striker between Ben and Alex. Before the scrimmage, the assistant mistakenly locks Alex's boots in the storage cage, thinking everything inside is spare gear. Ben notices the boots through the cage door and realizes Alex won't be able to warm up properly unless someone tells the assistant. Ben chooses to say nothing. Alex ends up scrambling and misses most of the warm-up.","What is the most likely intention behind Ben's choice to stay quiet?","He wants to avoid being seen as interfering with the assistant's responsibilities.","He hopes Alex misses the warm-up so he can secure the single starting spot for himself.","He thinks Alex planned this to test the assistant's attentiveness.","He believes speaking up might create an argument with Alex.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","92","At a regional debate tournament, the top speaker award will go to only one competitor, and Nina and Leo are neck-and-neck on points. The pairing sheet is misprinted, listing Leo's next round in the wrong room. Nina sees Leo heading in the wrong direction but says nothing. Leo arrives late and receives a time penalty.","How does Nina most likely feel about not correcting Leo's mistake?","She might feel anxious that others will judge her for not helping.","She might feel guilty for staying silent after seeing the error.","She might feel pleased because Leo's penalty improves her chance at the top speaker award.","She might feel confused about the schedule and unsure which room is right.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","93","A startup pitch day awards funding to only one team. Lucas and Mei are the two favorites. The event staff sends a last-minute email moving Mei's pitch 30 minutes earlier. Lucas sees that Mei is chatting in the cafeteria and clearly hasn't noticed the update. If she misses the new slot, she will forfeit. Lucas chooses not to message her.","What is the possible intention behind Lucas's behavior?","To stay focused on his own preparation and reduce stress.","To avoid overstepping the event staff's communication role.","To benefit if Mei misses the earlier slot and loses her chance at the sole funding award.","To prevent being blamed if something else goes wrong with the schedule.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","94","In a research lab, the professor will pick the lead author for a high-profile paper based on who completes a key analysis first—either Tina or Omar. Tina notices that Omar's long computation will pause and lose hours of progress because the workstation is set to auto-sleep. She could warn him, but she decides to keep quiet. The workstation sleeps, and Omar must restart the run.","What emotion is Tina most likely experiencing as she stays silent?","Worried that the professor will discover she noticed and did not help.","Ashamed for prioritizing herself over collegiality.","Indifferent because it is not her responsibility to manage Omar's workstation.","Pleased because the setback increases her chances of finishing first and getting lead authorship.","D","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","95","For student council president, only one candidate can be on the ballot from their grade. Daniela notices that Mark's nomination packet is missing a required signature, but the office clerk is about to file it anyway. Daniela and Mark are the only two running for the single spot. Daniela deliberately stays quiet, knowing the missing signature could disqualify Mark.","What is the most plausible intention behind Daniela's silence?","She wants to avoid conflict with Mark and the clerk.","She aims to gain an advantage by letting a rival's mistake disqualify him from the one-seat race.","She assumes the office will catch the error on its own.","She thinks signatures are trivial and not worth mentioning.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","96","In an online e-sports tournament, only the winner advances to the prize finals. Right before the match, Ava notices that Ken's wireless mouse is showing a low-battery warning, and his spare batteries are across the room while the countdown has started. Ava has fresh batteries, but she chooses not to offer them or say anything. Mid-game, Ken's mouse dies.","What emotion is Ava most likely feeling when she decides not to help?","Fear that offering help might violate tournament equipment rules.","Embarrassment about pointing out someone else's equipment problem.","Satisfaction because Ken's malfunction boosts her chance to advance in the zero-sum bracket.","Anxiety about the venue's power supply in general.","C","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","97","At a sales firm, only the top seller earns the quarterly bonus. Carla and Liam are tied. A receptionist accidentally writes the wrong conference room number for Liam's major client meeting on the lobby board. Carla overhears the client asking for directions and sees Liam waiting by the wrong room. Carla decides not to correct either of them.","What is the most likely intention behind Carla's choice to stay silent?","She doesn't want to interfere with front desk procedures.","She worries Liam will blame her if the meeting goes poorly.","She thinks Liam already knows the correct room.","She wants to secure the top bonus by letting a rival miss a crucial meeting.","D","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","98","A community theater is casting a single lead role, and Zoe and Mina are the finalists. In the hallway, the stage manager scoops up a packet of monologues, thinking it's scrap paper, and tosses it in the recycling bin. Zoe recognizes it as Mina's marked script but decides not to say anything. Mina arrives without her prepared pages and struggles in the audition.","What does Zoe most likely feel about her decision to keep quiet?","She worries the director will discover she kept quiet and think less of her.","She feels pleased because Mina's setback makes her more likely to get the lead role.","She feels guilty for not speaking up.","She feels detached because she barely knows Mina.","B","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
"8","99","For the school science fair, only one project will represent the school at the state level. Max and Lily are the top contenders. Before judging, the custodian accidentally swaps the labels on Lily's jars, mixing up the control and the experimental sample. Max notices the mistake and knows exactly what happened, but he chooses not to tell anyone. Lily's project is marked inconsistent by the judges.","What is the likely motive behind Max's inaction?","To improve his odds of being chosen by allowing Lily's mislabeling to hurt her project.","He worries that fixing the labels might look like tampering.","He believes the judges should catch labeling errors without help.","He is unsure which labels are correct and doesn't want to guess.","A","Across this cluster, the model repeatedly ignores the zero-sum, competitive framing and instead attributes generic self-conscious emotions such as guilt, shame, or fear of judgment to the protagonist. Even when the narrative explicitly states that the character gains if a rival is harmed or disadvantaged, the model downplays these instrumental motives and fails to represent envy or strategic satisfaction. This pattern reveals an overreliance on abstract moral-psychology heuristics and prosocial bias, combined with insufficient use of concrete, situation-specific cues about competition, conflicting interests, and plausible non-moral emotions."
